"First","Last","Player","Season","Team","Min","Pos","Passes","PassPct","xPassPct","Score","Per100","Distance","Vertical","Touch%","Comp ($K)","Passes/96","PassPct/96","xPassPct/96","Score/96","Per100/96","Distance/96","Vertical/96","Touch%/96","extreme1","extreme2","plotnames"
"Jordan","Harvey","Jordan Harvey",2016,"VAN",2665,"FB/WB",1405,0.742,0.727,21.0703549943864,1.49966939461825,17.1264076149147,3.52593090211132,0.100954145065874,165,50.6116322701689,0.741637010676157,0.726640316729974,0.759007159272457,1.49966939461825,17.1264076149147,3.52593090211132,0.100954145065874,611,1102,"Harvey 2016"
"Hector","Jimenez","Hector Jimenez",2017,"CLB",1430,"FB/WB",837,0.798,0.773,21.0296397991478,2.51250176811801,17.6771994109725,0.326579341317365,0.111097377028868,150,56.1902097902098,0.798088410991637,0.772963393310457,1.41178001448824,2.51250176811801,17.6771994109725,0.326579341317365,0.111097377028868,1368,1829,"Jimenez 2017"
"Florentin","Pogba","Florentin Pogba",2019,"ATL",845,"CB",491,0.825,0.782,21.0025296807289,4.27750095330528,20.5144961711881,4.38874074074074,0.112816300937211,324,55.7822485207101,0.824847250509165,0.782072240976112,2.38608621224849,4.27750095330528,20.5144961711881,4.38874074074074,0.112816300937211,1561,2177,"Pogba 2019"
"Hector","Jimenez","Hector Jimenez",2019,"CLB",1721,"FB/WB",946,0.796,0.774,21.0012366008014,2.22000386900649,17.4226627917593,1.66009296148738,0.104258300652245,200,52.7693201626961,0.795983086680761,0.773783047990696,1.17148094926028,2.22000386900649,17.4226627917593,1.66009296148738,0.104258300652245,1391,1807,"Jimenez 2019"
"Alejandro","Pozuelo","Alejandro Pozuelo",2019,"TOR",2679,"CAM",1886,0.791,0.78,20.9916781168431,1.11302641128542,17.5007008316844,0.540392091152815,0.12126216007421,3800,67.5834266517357,0.791092258748674,0.77996199463582,0.75222138828553,1.11302641128542,17.5007008316844,0.540392091152815,0.12126216007421,1520,1743,"Pozuelo 2019"
"Sheanon","Williams","Sheanon Williams",2017,"VAN",1416,"FB/WB",650,0.725,0.692,20.9363875351847,3.22098269772072,21.650777961465,6.10183651804671,0.110628090220497,184,44.0677966101695,0.724615384615385,0.692405557638177,1.41941610408032,3.22098269772072,21.650777961465,6.10183651804671,0.110628090220497,317,891,"Williams 2017"
"Ronald","Zubar","Ronald Zubar",2016,"NYRB",1700,"CB",713,0.773,0.743,20.8918136209249,2.93012813757713,20.1010900307812,8.57407441016334,0.0869622389935077,320,40.2635294117647,0.772791023842917,0.743489742467146,1.17977300447576,2.93012813757713,20.1010900307812,8.57407441016334,0.0869622389935077,871,1510,"Zubar 2016"
"Ike","Opara","Ike Opara",2019,"MIN",2761,"CB",1087,0.815,0.796,20.7855180855841,1.91219117622669,20.0972742072924,6.17054176072235,0.0882653762340319,367.917,37.7950018109381,0.81508739650414,0.795965484741873,0.722712689683474,1.91219117622669,20.0972742072924,6.17054176072235,0.0882653762340319,1822,2060,"Opara 2019"
"Jack","Elliott","Jack Elliott",2018,"PHI",1512,"CB",851,0.823,0.798,20.784169882536,2.44232313543313,23.054161424137,7.10798571428571,0.106242073290491,59.6295,54.031746031746,0.82256169212691,0.798138460772578,1.31962983381181,2.44232313543313,23.054161424137,7.10798571428571,0.106242073290491,1868,2145,"Elliott 2018"
"Brandon","Bye","Brandon Bye",2019,"NER",2873,"FB/WB",1337,0.668,0.652,20.757051937282,1.55250949418714,17.3322182290988,5.7698320268757,0.104955013202524,63.245,44.6752523494605,0.667913238593867,0.652388143651995,0.693587534277436,1.55250949418714,17.3322182290988,5.7698320268757,0.104955013202524,184,436,"Bye 2019"
"Dylan","Remick","Dylan Remick",2015,"SEA",1686,"FB/WB",914,0.758,0.736,20.6675911021884,2.26122440942981,17.233407325933,3.45979076479076,0.087684783144758,60,52.0427046263345,0.758205689277899,0.735593445183601,1.17680234033813,2.26122440942981,17.233407325933,3.45979076479076,0.087684783144758,754,1311,"Remick 2015"
"Nick","Hagglund","Nick Hagglund",2018,"TOR",1535,"CB",801,0.799,0.773,20.6505793184041,2.57809979006294,21.3453691268089,5.8436171875,0.0965199061693052,134.629,50.0951140065147,0.799001248439451,0.773220250538821,1.29150202903374,2.57809979006294,21.3453691268089,5.8436171875,0.0965199061693052,1377,1842,"Hagglund 2018"
"Johan","Kappelhof","Johan Kappelhof",2019,"CHI",2742,"FB/WB",1162,0.818,0.801,20.6296516209841,1.77535728235664,18.4280187591039,2.74899579390116,0.0860412270291322,577.833,40.6827133479212,0.8184165232358,0.800662950412234,0.722263514082595,1.77535728235664,18.4280187591039,2.74899579390116,0.0860412270291322,1912,2103,"Kappelhof 2019"
"Ben","Sweat","Ben Sweat",2019,"NYC",1380,"FB/WB",820,0.81,0.785,20.5010022521019,2.50012222586609,16.2436462085513,0.434887048192771,0.0972696370432533,200,57.0434782608696,0.809756097560976,0.784754875302315,1.42615667840709,2.50012222586609,16.2436462085513,0.434887048192771,0.0972696370432533,1607,1978,"Sweat 2019"
"Shay","Facey","Shay Facey",2015,"NYC",1924,"CB",876,0.833,0.81,20.4973199889064,2.33987671106237,20.9144992519714,3.69654109589041,0.103329613305811,120,43.7089397089397,0.833333333333333,0.80993456622271,1.02273530090177,2.33987671106237,20.9144992519714,3.69654109589041,0.103329613305811,2081,2260,"Facey 2015"
"Russell","Canouse","Russell Canouse",2019,"DCU",2323,"CDM",1225,0.857,0.84,20.4970674337819,1.67322999459444,17.53124012849,1.98851428571429,0.105969804222657,247.5,50.624192854068,0.857142857142857,0.840410557196913,0.8470591793556,1.67322999459444,17.53124012849,1.98851428571429,0.105969804222657,2542,2504,"Canouse 2019"
"Victor","Cabrera","Victor Cabrera",2015,"MTL",1828,"CB",929,0.829,0.807,20.4947847797303,2.20611246283426,22.5497145171307,5.36825974025974,0.117760993741238,60,48.7877461706783,0.828848223896663,0.80678709926832,1.07631254860728,2.20611246283426,22.5497145171307,5.36825974025974,0.117760993741238,2024,2217,"Cabrera 2015"
"Waylon","Francis","Waylon Francis",2016,"CLB",1313,"FB/WB",744,0.785,0.757,20.4363838024438,2.74682577989835,17.1423741306052,-0.564957191780822,0.09726393549939,224.375,54.3975628332064,0.78494623655914,0.757477978760156,1.49420627953892,2.74682577989835,17.1423741306052,-0.564957191780822,0.09726393549939,1086,1662,"Francis 2016"
"Franco","Escobar","Franco Escobar",2018,"ATL",1903,"FB/WB",1130,0.843,0.825,20.4081199821085,1.80602831700075,17.6353773149788,-1.49524134312697,0.108884868395152,250.008,57.0047293746716,0.843362831858407,0.8253025486884,1.02952155453621,1.80602831700075,17.6353773149788,-1.49524134312697,0.108884868395152,2338,2384,"Escobar 2018"
"Will","Johnson","Will Johnson",2018,"ORL",2313,"FB/WB",1072,0.838,0.819,20.3006227202713,1.89371480599546,19.4386964546071,0.362928730512249,0.0946058522323965,470.004,44.4928664072633,0.837686567164179,0.818749419104224,0.842567998766126,1.89371480599546,19.4386964546071,0.362928730512249,0.0946058522323965,2227,2315,"Johnson 2018"
"Dax","McCarty","Dax McCarty",2015,"NYRB",2901,"CDM",2292,0.843,0.834,20.211613997817,0.881833071457982,18.8827810930938,4.87577380952381,0.145021343182813,262.5,75.846949327818,0.842931937172775,0.834113606458195,0.668843482864677,0.881833071457982,18.8827810930938,4.87577380952381,0.145021343182813,2453,2380,"McCarty 2015"
"Marcelo","Silva","Marcelo Silva",2018,"RSL",1670,"CB",754,0.866,0.839,20.1348663270473,2.67040667467471,22.3235939732163,3.87495405819296,0.0899725701301762,726.625,43.3437125748503,0.86604774535809,0.839343678611343,1.15745339365062,2.67040667467471,22.3235939732163,3.87495405819296,0.0899725701301762,2528,2582,"Silva 2018"
"Chase","Gasper","Chase Gasper",2019,"MIN",1400,"FB/WB",685,0.758,0.728,20.0784635916353,2.93116256812194,19.2108517165054,1.22511560693642,0.106634733235911,56.25,46.9714285714286,0.757664233576642,0.728352607895423,1.37680893199785,2.93116256812194,19.2108517165054,1.22511560693642,0.106634733235911,636,1304,"Gasper 2019"
"Richie","Laryea","Richie Laryea",2019,"TOR",1571,"FB/WB",696,0.855,0.826,20.0729724690318,2.88404776853906,16.0118718976902,-2.62257983193277,0.0926459702252908,56.25,42.5308720560153,0.854885057471264,0.826044579785874,1.22661066647171,2.88404776853906,16.0118718976902,-2.62257983193277,0.0926459702252908,2348,2484,"Laryea 2019"
"Amobi","Okugo","Amobi Okugo",2015,"ORL,SKC",991,"CDM",498,0.876,0.835,20.0625500530004,4.02862450863463,17.9457267079777,4.52561926605505,0.0972164800554683,300,48.2421796165489,0.875502008032129,0.835215762945782,1.94349627153183,4.02862450863463,17.9457267079777,4.52561926605505,0.0972164800554683,2467,2643,"Okugo 2015"
"Roger","Espinoza","Roger Espinoza",2017,"SKC",2838,"CM",1771,0.837,0.825,20.045482141897,1.13187363872936,21.7245401430161,2.85335020242915,0.11114866083293,850,59.906976744186,0.836815358554489,0.825496622167195,0.678071277527172,1.13187363872936,21.7245401430161,2.85335020242915,0.11114866083293,2340,2305,"Espinoza 2017"
"Lawrence","Olum","Lawrence Olum",2018,"POR",1741,"CM",755,0.87,0.844,20.022942982614,2.6520454281608,20.5338476399137,4.80129375951294,0.0900720851394769,200.004,41.6312464101091,0.870198675496689,0.843678221215081,1.10407956710566,2.6520454281608,20.5338476399137,4.80129375951294,0.0900720851394769,2579,2612,"Olum 2018"
"Nick","Lima","Nick Lima",2019,"SJE",1963,"FB/WB",925,0.812,0.79,19.9102988429368,2.15246473977695,17.9794718481222,-2.41132490013316,0.0899895639552143,218.438,45.236882322975,0.811891891891892,0.790367244494122,0.973707941376429,2.15246473977695,17.9794718481222,-2.41132490013316,0.0899895639552143,1716,2006,"Lima 2019"
"Perry","Kitchen","Perry Kitchen",2018,"LAG",2473,"CDM",1116,0.868,0.85,19.907632805407,1.78383806500063,18.1184960037334,1.69734778121775,0.0923553037797103,474.16667,43.3222806308128,0.868279569892473,0.850441189242467,0.772799332518834,1.78383806500063,18.1184960037334,1.69734778121775,0.0923553037797103,2648,2595,"Kitchen 2018"
"Kevin","Ellis","Kevin Ellis",2016,"SKC",1008,"CB",485,0.835,0.794,19.9022798836231,4.1035628626027,23.6348265046446,6.03735802469136,0.105493961397565,75.15,46.1904761904762,0.835051546391753,0.794015917765726,1.89545522701173,4.1035628626027,23.6348265046446,6.03735802469136,0.105493961397565,1793,2282,"Ellis 2016"
"Samuel","Piette","Samuel Piette",2018,"MTL",3186,"CM",1814,0.874,0.863,19.8354649525136,1.09346554313746,20.7476589483852,3.44956494325347,0.108221758025651,129.23437,54.6591337099812,0.874310915104741,0.863376259673366,0.597678793296077,1.09346554313746,20.7476589483852,3.44956494325347,0.108221758025651,2727,2634,"Piette 2018"
"Tony","Alfaro","Tony Alfaro",2017,"SEA",861,"CB",487,0.83,0.789,19.7197616994381,4.0492323818148,21.2047191748642,6.30507425742574,0.0999276459982917,54.075,54.2996515679443,0.829568788501027,0.789076464682879,2.19871907450181,4.0492323818148,21.2047191748642,6.30507425742574,0.0999276459982917,1689,2225,"Alfaro 2017"
"Brent","Kallman","Brent Kallman",2019,"MIN",1392,"CB",632,0.87,0.839,19.7189296483993,3.12008380512647,21.4184802312629,5.66176363636364,0.0922162372640781,136.456,43.5862068965517,0.870253164556962,0.839052326505697,1.35992618264823,3.12008380512647,21.4184802312629,5.66176363636364,0.0922162372640781,2526,2613,"Kallman 2019"
"Bobby","Burling","Bobby Burling",2016,"COL",1494,"CB",511,0.765,0.727,19.6150297597051,3.83855768291684,26.8701904987422,8.66235294117647,0.0806878967256097,116,32.8353413654619,0.765166340508806,0.726780763679638,1.26040351869591,3.83855768291684,26.8701904987422,8.66235294117647,0.0806878967256097,612,1405,"Burling 2016"
"Jonathan","Spector","Jonathan Spector",2018,"ORL",1129,"CB",483,0.818,0.777,19.5590950474143,4.04950208021,20.8751628110411,6.58848101265823,0.0883874201873085,636.9415,41.0699734278122,0.817805383022774,0.777310362220674,1.66312942830095,4.04950208021,20.8751628110411,6.58848101265823,0.0883874201873085,1461,2094,"Spector 2018"
"Dave","Romney","Dave Romney",2019,"LAG",986,"FB/WB",392,0.827,0.777,19.5475212857127,4.9866125728859,18.7430684512264,3.31725308641975,0.0829888227244227,118.95,38.1663286004057,0.826530612244898,0.776664486516039,1.90320694059678,4.9866125728859,18.7430684512264,3.31725308641975,0.0829888227244227,1449,2195,"Romney 2019"
"Alejandro","Fuenmayor","Alejandro Fuenmayor",2018,"HOU",1913,"CB",876,0.82,0.797,19.527223855257,2.22913514329418,24.0046155009294,6.07145543175487,0.102346452045901,112.508,43.9602718243596,0.819634703196347,0.797343351763405,0.979933868324451,2.22913514329418,24.0046155009294,6.07145543175487,0.102346452045901,1855,2121,"Fuenmayor 2018"
"Michael","Mancienne","Michael Mancienne",2018,"NER",960,"CB",423,0.853,0.807,19.4940314143896,4.60851806486752,22.7411255706301,6.24727146814404,0.096754169042913,1370.268,42.3,0.853427895981087,0.807342715332412,1.94940314143896,4.60851806486752,22.7411255706301,6.24727146814404,0.096754169042913,2033,2474,"Mancienne 2018"
"Jamison","Olave","Jamison Olave",2016,"RSL",1570,"CB",495,0.814,0.775,19.4206267446279,3.92335893830867,22.4305483168431,5.36447890818858,0.0747240309421052,215,30.2675159235669,0.814141414141414,0.774907824758327,1.18750329139126,3.92335893830867,22.4305483168431,5.36447890818858,0.0747240309421052,1417,2043,"Olave 2016"
"Carlos","Gruezo","Carlos Gruezo",2018,"FCD",2710,"CDM",1402,0.862,0.849,19.3575822745915,1.3807120024673,22.2837081409172,3.44381720430108,0.0974747240188429,730.75008,49.6649446494465,0.862339514978602,0.848532394953929,0.685729851793649,1.3807120024673,22.2837081409172,3.44381720430108,0.0974747240188429,2628,2549,"Gruezo 2018"
"Tony","Beltran","Tony Beltran",2016,"RSL",2620,"FB/WB",1245,0.782,0.766,19.3474222179502,1.55400981670283,15.4075639238086,2.66627440904419,0.0899510530691018,220.95,45.618320610687,0.781526104417671,0.765986006250642,0.708913180505046,1.55400981670283,15.4075639238086,2.66627440904419,0.0899510530691018,1239,1614,"Beltran 2016"
"Demar","Phillips","Demar Phillips",2015,"RSL",1444,"FB/WB",868,0.763,0.74,19.2595292255282,2.21883977252629,16.6871201797837,2.99764350453172,0.114288337966718,149.66667,57.7063711911357,0.762672811059908,0.740484413334645,1.28041191527057,2.21883977252629,16.6871201797837,2.99764350453172,0.114288337966718,820,1374,"Phillips 2015"
"Mikey","Lopez","Mikey Lopez",2017,"NYC",656,"CM",303,0.898,0.834,19.1739997640252,6.32805272740106,19.6739602664383,3.70071691176471,0.0864474301084651,75,44.3414634146341,0.897689768976898,0.834409241702887,2.8059511849793,6.32805272740106,19.6739602664383,3.70071691176471,0.0864474301084651,2459,2739,"Lopez 2017"
"Seth","Sinovic","Seth Sinovic",2019,"SKC",2039,"FB/WB",1174,0.81,0.794,19.1119181886316,1.62793170260916,17.802667995488,-0.502323869610936,0.0999408917999669,143,55.2741539970574,0.810051107325383,0.793771790299292,0.899825476267108,1.62793170260916,17.802667995488,-0.502323869610936,0.0999408917999669,1785,1980,"Sinovic 2019"
"Danilo","Silva","Danilo Silva",2018,"LAFC",773,"CB",382,0.882,0.832,19.0939379935153,4.99841308730766,23.7339147589671,6.95596439169139,0.0893315489956951,69.99996,47.4411384217335,0.882198952879581,0.832214822006505,2.37130407163967,4.99841308730766,23.7339147589671,6.95596439169139,0.0893315489956951,2429,2687,"Silva 2018"
"Francisco","Calvo","Francisco Calvo",2018,"MIN",2511,"CB",1313,0.768,0.753,19.080686666537,1.45321299821303,23.2754322555221,7.41761408730159,0.107883834203454,522.6,50.1983273596177,0.767707539984768,0.753175410002637,0.72948861807549,1.45321299821303,23.2754322555221,7.41761408730159,0.107883834203454,1014,1443,"Calvo 2018"
"RJ","Allen","RJ Allen",2017,"NYC",1071,"FB/WB",669,0.786,0.758,19.0777925271541,2.85168797117401,17.9387158585501,2.95239543726236,0.108703854703107,101.66675,59.9663865546218,0.786248131539611,0.757731251827871,1.71005423212586,2.85168797117401,17.9387158585501,2.95239543726236,0.108703854703107,1089,1681,"Allen 2017"
"Edwin","Cerrillo","Edwin Cerrillo",2019,"FCD",997,"CDM",585,0.923,0.89,19.0696362555028,3.25976688128252,18.8133120285329,1.42025,0.105847232843862,100.25,56.3289869608826,0.923076923076923,0.890479254264098,1.8361936615128,3.25976688128252,18.8133120285329,1.42025,0.105847232843862,2793,2776,"Cerrillo 2019"
"Uriel","Antuna","Uriel Antuna",2019,"LAG",2557,"Wing",752,0.769,0.743,19.0050072744488,2.52726160564479,15.4282039736594,-1.88974048442907,0.0714598012520114,420,28.2330856472429,0.768617021276596,0.743344405220148,0.71352393365158,2.52726160564479,15.4282039736594,-1.88974048442907,0.0714598012520114,865,1455,"Antuna 2019"
"Michael","Mancienne","Michael Mancienne",2019,"NER",1285,"CB",556,0.813,0.779,18.9708470925689,3.41202285837571,22.6435775339559,7.29613938053097,0.088907070574758,995.676,41.5377431906615,0.81294964028777,0.778829411704013,1.41727729251877,3.41202285837571,22.6435775339559,7.29613938053097,0.088907070574758,1495,2027,"Mancienne 2019"
"Donny","Toia","Donny Toia",2015,"MTL",2852,"FB/WB",1383,0.77,0.756,18.9093749765307,1.36727223257633,18.3251475185097,2.22128169014085,0.0934095437745933,60,46.5525946704067,0.770065075921909,0.756392353596146,0.636500700472281,1.36727223257633,18.3251475185097,2.22128169014085,0.0934095437745933,1071,1481,"Toia 2015"
"Kyle","Smith","Kyle Smith",2019,"ORL",1514,"FB/WB",704,0.791,0.764,18.9023722074926,2.68499605220065,17.3623830741999,2.62703770197487,0.10176167371962,70.25,44.6393659180978,0.791193181818182,0.764343221296175,1.19856521262833,2.68499605220065,17.3623830741999,2.62703770197487,0.10176167371962,1209,1745,"Smith 2019"
"Luis","Robles","Luis Robles",2016,"NYRB",3277,"GK",911,0.65,0.629,18.8409249037505,2.06815860633924,36.4809302011073,27.881089527027,0.0596558682783338,267.5,26.6878242294782,0.649835345773875,0.629153759710482,0.551946533646643,2.06815860633924,36.4809302011073,27.881089527027,0.0596558682783338,138,328,"Robles 2016"
"Dylan","Remick","Dylan Remick",2016,"SEA",567,"FB/WB",379,0.815,0.766,18.8181603625417,4.96521381597406,16.6946811900426,0.694093851132686,0.106524266412206,63,64.1693121693122,0.815303430079156,0.765651291919415,3.18614355344621,4.96521381597406,16.6946811900426,0.694093851132686,0.106524266412206,1233,2064,"Remick 2016"
"Jermaine","Taylor","Jermaine Taylor",2016,"POR",1965,"CB",809,0.786,0.763,18.7112914770842,2.31289140631449,21.8618919265326,5.59612421383648,0.0933061649025864,150,39.5236641221374,0.786155747836836,0.763026833773691,0.914139430941519,2.31289140631449,21.8618919265326,5.59612421383648,0.0933061649025864,1183,1679,"Taylor 2016"
"Ismael","Tajouri","Ismael Tajouri",2018,"NYC",1642,"Wing",804,0.802,0.779,18.6270810682327,2.31680112788963,17.113145139284,-2.21637984496124,0.0867343151989205,350.50004,47.0060901339829,0.802238805970149,0.779070794691253,1.08903762640093,2.31680112788963,17.113145139284,-2.21637984496124,0.0867343151989205,1502,1881,"Tajouri 2018"
"Michael","Murillo","Michael Murillo",2017,"NYRB",963,"CB",525,0.806,0.77,18.6210642382503,3.54686937871433,17.2445940042923,5.35905437352246,0.102273180877575,73.754,52.3364485981308,0.805714285714286,0.770245591927142,1.85630546923367,3.54686937871433,17.2445940042923,5.35905437352246,0.102273180877575,1317,1919,"Murillo 2017"
"Stefan","Frei","Stefan Frei",2017,"SEA",3125,"GK",1056,0.692,0.675,18.5667779147626,1.75821760556464,34.1612110886058,25.1209712722298,0.0597461030193964,256.25,32.44032,0.692234848484849,0.674652672429202,0.570371417541506,1.75821760556464,34.1612110886058,25.1209712722298,0.0597461030193964,238,582,"Frei 2017"
"Amro","Tarek","Amro Tarek",2018,"ORL",1823,"CB",767,0.782,0.758,18.5312850177288,2.41607366593596,21.1651850908182,8.405925,0.0875119657256673,88.33337,40.3905650027427,0.782268578878748,0.758107842219389,0.975865804554012,2.41607366593596,21.1651850908182,8.405925,0.0875119657256673,1097,1628,"Tarek 2018"
"Ronald","Matarrita","Ronald Matarrita",2017,"NYC",734,"FB/WB",529,0.794,0.759,18.5043302215636,3.49798302865096,19.1169857286057,2.71728571428571,0.117338754767984,200,69.1880108991826,0.793950850661626,0.758971020375116,2.42018487911459,3.49798302865096,19.1169857286057,2.71728571428571,0.117338754767984,1110,1782,"Matarrita 2017"
"Alejandro","Bedoya","Alejandro Bedoya",2017,"PHI",2637,"CDM",1263,0.84,0.825,18.4296500161289,1.4591963591551,19.3383015178463,2.99292648444863,0.106000138941184,1197.25,45.9795221843003,0.84006334125099,0.825471377659439,0.670931513670223,1.4591963591551,19.3383015178463,2.99292648444863,0.106000138941184,2339,2345,"Bedoya 2017"
"Kevin","Garcia","Kevin Garcia",2018,"HOU",1193,"CB",551,0.782,0.749,18.380429405719,3.33583110811597,21.9037249017948,5.27825986078886,0.092759906571558,68.91507,44.338642078793,0.782214156079855,0.748855844998695,1.47906221538057,3.33583110811597,21.9037249017948,5.27825986078886,0.092759906571558,948,1627,"Garcia 2018"
"Richie","Marquez","Richie Marquez",2015,"PHI",1943,"CB",538,0.803,0.769,18.3718695491552,3.41484564110692,22.264507341639,9.11934027777778,0.0733842326872033,60,26.5815748841997,0.802973977695167,0.768825521284098,0.907719751270666,3.41484564110692,22.264507341639,9.11934027777778,0.0733842326872033,1285,1887,"Marquez 2015"
"Kendall","Waston","Kendall Waston",2019,"CIN",2357,"CB",1209,0.783,0.768,18.3544760718941,1.51815352124848,23.1698984973827,7.08470432946146,0.110969562271104,654.167,49.2422571064913,0.783291976840364,0.768110441627879,0.747573060204426,1.51815352124848,23.1698984973827,7.08470432946146,0.110969562271104,1270,1645,"Waston 2019"
"Steven","Beitashour","Steven Beitashour",2017,"TOR",1676,"FB/WB",816,0.794,0.772,18.2894928921014,2.24135942305164,17.7477275113885,0.145879629629629,0.0906727316636276,264,46.7398568019093,0.794117647058823,0.771704052828307,1.04760818475044,2.24135942305164,17.7477275113885,0.145879629629629,0.0906727316636276,1339,1785,"Beitashour 2017"
"Lalas","Abubakar","Lalas Abubakar",2017,"CLB",562,"CB",230,0.917,0.838,18.2885649502277,7.95154997835988,20.3569252117799,2.82049763033175,0.0953181596108654,72.50004,39.288256227758,0.917391304347826,0.837875804564227,3.12402532957627,7.95154997835988,20.3569252117799,2.82049763033175,0.0953181596108654,2508,2772,"Abubakar 2017"
"Luis","Marin","Luis Marin",2015,"SKC",767,"GK",266,0.748,0.68,18.2377643287182,6.85630237921737,37.2371664901935,26.993216080402,0.086582774608816,NA,33.2933507170795,0.74812030075188,0.679557276959706,2.28269279733631,6.85630237921737,37.2371664901935,26.993216080402,0.086582774608816,264,1178,"Marin 2015"
"Sheanon","Williams","Sheanon Williams",2016,"HOU",1919,"FB/WB",917,0.707,0.687,18.2042377851904,1.98519496021705,18.5548375159148,5.29993827160494,0.0963888615366234,171.5,45.8738926524231,0.706652126499455,0.686800176897284,0.910686204991284,1.98519496021705,18.5548375159148,5.29993827160494,0.0963888615366234,285,706,"Williams 2016"
"Kyle","Fisher","Kyle Fisher",2017,"MTL",1551,"CB",639,0.829,0.801,18.183543458581,2.84562495439452,22.6889649030868,4.08662264150943,0.0953112845806394,53.004,39.5512572533849,0.829420970266041,0.800964720722095,1.12548044617909,2.84562495439452,22.6889649030868,4.08662264150943,0.0953112845806394,1917,2224,"Fisher 2017"
"Bacary","Sagna","Bacary Sagna",2018,"MTL",859,"FB/WB",596,0.782,0.752,18.1044783703983,3.0376641561071,15.6946254780029,1.29609442060086,0.127227469430564,525,66.6076833527357,0.781879194630873,0.751502553069802,2.02331772241937,3.0376641561071,15.6946254780029,1.29609442060086,0.127227469430564,991,1619,"Sagna 2018"
"Albert","Rusnak","Albert Rusnak",2018,"RSL",2775,"CAM",1367,0.813,0.8,18.0539826396852,1.32070099778239,19.9658823203507,1.2322167266187,0.0891914333189253,925.8205,47.2908108108108,0.813460131675201,0.800253121697377,0.624570210237759,1.32070099778239,19.9658823203507,1.2322167266187,0.0891914333189253,1905,2035,"Rusnak 2018"
"Jermaine","Taylor","Jermaine Taylor",2017,"MIN",727,"FB/WB",361,0.809,0.759,18.0192999616266,4.99149583424559,17.9602838828487,5.15373287671233,0.107239389228548,135.004,47.6698762035763,0.808864265927978,0.758949307585522,2.37943988489154,4.99149583424559,17.9602838828487,5.15373287671233,0.107239389228548,1109,1966,"Taylor 2017"
"Carlos","Vela","Carlos Vela",2018,"LAFC",2564,"Wing",1206,0.764,0.749,18.001919027418,1.49269643676766,19.5779479906503,2.29600434310532,0.100564686687794,6292.5,45.1544461778471,0.763681592039801,0.748754627672124,0.674018809138895,1.49269643676766,19.5779479906503,2.29600434310532,0.100564686687794,946,1383,"Vela 2018"
"Michael","Harrington","Michael Harrington",2015,"COL",1336,"FB/WB",717,0.756,0.731,17.9733883589506,2.50674872509771,19.7246134328186,5.15675276752768,0.0978538006904331,130,51.5209580838323,0.755927475592748,0.73085998834177,1.29150095992459,2.50674872509771,19.7246134328186,5.15675276752768,0.0978538006904331,677,1286,"Harrington 2015"
"Jorge","Villafana","Jorge Villafana",2018,"POR",699,"FB/WB",309,0.838,0.78,17.9732266589999,5.8165782067961,18.6467307912155,0.656254826254827,0.0954114838373775,617.5,42.4377682403433,0.838187702265372,0.780021920197411,2.46842597891845,5.8165782067961,18.6467307912155,0.656254826254827,0.0954114838373775,1521,2320,"Villafana 2018"
"Micheal","Azira","Micheal Azira",2018,"COL,MTL",1063,"CM",509,0.859,0.823,17.9445817917585,3.52545811232977,18.1723569869819,3.16815789473684,0.0984413888403193,131.625,45.9680150517404,0.858546168958743,0.823291587835445,1.62058311571855,3.52545811232977,18.1723569869819,3.16815789473684,0.0984413888403193,2303,2519,"Azira 2018"
"Raymon","Gaddis","Raymon Gaddis",2017,"PHI",2144,"FB/WB",1109,0.798,0.782,17.8986600525677,1.61394590194479,18.9594398139225,1.1290790960452,0.114477869409411,167.5,49.6567164179104,0.798016230838593,0.781876771819145,0.801432539667212,1.61394590194479,18.9594398139225,1.1290790960452,0.114477869409411,1553,1828,"Gaddis 2017"
"Francisco","Calvo","Francisco Calvo",2019,"MIN,CHI",2741,"CB",1556,0.778,0.766,17.887061891146,1.14955410611478,21.8704860694004,7.13228099173554,0.116740343072475,672.6,54.496898941992,0.777634961439589,0.766139420378441,0.626471339492891,1.14955410611478,21.8704860694004,7.13228099173554,0.116740343072475,1240,1562,"Calvo 2019"
"Sean","Davis","Sean Davis",2018,"NYRB",2736,"CDM",1606,0.766,0.755,17.8712319843469,1.11277907748113,16.6696089228746,5.36788211382114,0.117381594610808,261.66667,56.3508771929825,0.76587795765878,0.754750166883968,0.627060771380594,1.11277907748113,16.6696089228746,5.36788211382114,0.117381594610808,1043,1414,"Davis 2018"
"Scott","Sutter","Scott Sutter",2019,"VAN",1080,"FB/WB",564,0.798,0.766,17.8681730274111,3.16811578500197,16.3548479159812,1.51135555555556,0.106733652586417,170.177,50.1333333333333,0.797872340425532,0.766191182575512,1.58828204688099,3.16811578500197,16.3548479159812,1.51135555555556,0.106733652586417,1241,1826,"Sutter 2019"
"Maynor","Figueroa","Maynor Figueroa",2017,"FCD",2470,"FB/WB",1325,0.768,0.754,17.7677706554533,1.34096382305308,21.9876443463072,3.65467059980334,0.112845333976439,343.33333,51.497975708502,0.767547169811321,0.75413753158079,0.690569223855673,1.34096382305308,21.9876443463072,3.65467059980334,0.112845333976439,1030,1437,"Figueroa 2017"
